# id x y z
8812
861 5.87782 -0.181818 1
862 5.87782 0 0.181818
863 5.87782 0.090909 0.181818
864 5.87782 0 0.272727
865 5.87782 0 0.363636
866 5.87782 0.090909 0.363636
867 5.87782 0 0.454545
868 5.87782 0 0.545454
869 5.87782 0.090909 0.545454
870 5.87782 0 0.636364
871 5.87782 0 0.727273
872 5.87782 0.090909 0.727273
873 5.87782 0 0.818182
874 5.87782 0 0.909091
875 5.87782 0.090909 0.909091
876 5.87782 0 1
877 5.87782 0.181818 0
878 5.87782 0.272727 0
879 5.87782 0.181818 0.090909
880 5.87782 0.181818 0.181818
881 5.87782 0.272727 0.181818
882 5.87782 0.181818 0.272727
883 5.87782 0.181818 0.363636
884 5.87782 0.272727 0.363636
885 5.87782 0.181818 0.454545
886 5.87782 0.181818 0.545454
887 5.87782 0.272727 0.545454
888 5.87782 0.181818 0.636364
889 5.87782 0.181818 0.727273
890 5.87782 0.272727 0.727273
891 5.87782 0.181818 0.818182
892 5.87782 0.181818 0.909091
893 5.87782 0.272727 0.909091
894 5.87782 0.181818 1
895 5.87782 0.363636 -0.181818
896 5.87782 0.454545 -0.181818
897 5.87782 0.363636 -0.090909
898 5.87782 0.363636 0
899 5.87782 0.454545 0
900 5.87782 0.363636 0.090909
901 5.87782 0.363636 0.181818
902 5.87782 0.454545 0.181818
903 5.87782 0.363636 0.272727
904 5.87782 0.363636 0.363636
905 5.87782 0.454545 0.363636
906 5.87782 0.363636 0.454545
907 5.87782 0.363636 0.545454
908 5.87782 0.454545 0.545454
909 5.87782 0.363636 0.636364
910 5.87782 0.363636 0.727273
911 5.87782 0.454545 0.727273
912 5.87782 0.363636 0.818182
913 5.87782 0.363636 0.909091
914 5.87782 0.454545 0.909091
915 5.87782 0.363636 1
916 5.87782 0.545454 -0.363636
917 5.87782 0.636364 -0.363636
918 5.87782 0.545454 -0.272727
919 5.87782 0.545454 -0.181818
920 5.87782 0.636364 -0.181818
921 5.87782 0.545454 -0.090909
922 5.87782 0.545454 0
923 5.87782 0.636364 0
924 5.87782 0.545454 0.090909
925 5.87782 0.545454 0.181818
926 5.87782 0.636364 0.181818
927 5.87782 0.545454 0.272727
928 5.87782 0.545454 0.363636
929 5.87782 0.636364 0.363636
930 5.87782 0.545454 0.454545
931 5.87782 0.545454 0.545454
932 5.87782 0.636364 0.545454
933 5.87782 0.545454 0.636364
934 5.87782 0.545454 0.727273
935 5.87782 0.636364 0.727273
936 5.87782 0.545454 0.818182
937 5.87782 0.545454 0.909091
938 5.87782 0.636364 0.909091
939 5.87782 0.545454 1
940 5.87782 0.727273 -0.545454
941 5.87782 0.818182 -0.545454
942 5.87782 0.727273 -0.454545
943 5.87782 0.727273 -0.363636
944 5.87782 0.818182 -0.363636
945 5.87782 0.727273 -0.272727
946 5.87782 0.727273 -0.181818
947 5.87782 0.818182 -0.181818
948 5.87782 0.727273 -0.090909
949 5.87782 0.727273 0
950 5.87782 0.818182 0
951 5.87782 0.727273 0.090909
952 5.87782 0.727273 0.181818
953 5.87782 0.818182 0.181818
954 5.87782 0.727273 0.272727
955 5.87782 0.727273 0.363636
956 5.87782 0.818182 0.363636
957 5.87782 0.727273 0.454545
958 5.87782 0.727273 0.545454
959 5.87782 0.818182 0.545454
960 5.87782 0.727273 0.636364
961 5.87782 0.727273 0.727273
962 5.87782 0.818182 0.727273
963 5.87782 0.727273 0.818182
964 5.87782 0.73023 0.909128
965 5.87782 0.772728 1
966 5.87782 0.909091 -0.727273
967 5.87782 1 -0.727273
968 5.87782 0.909091 -0.636364
969 5.87782 0.909091 -0.545454
970 5.87782 1 -0.545454
971 5.87782 0.909091 -0.454545
972 5.87782 0.909091 -0.363636
973 5.87782 1 -0.363636
974 5.87782 0.909091 -0.272727
975 5.87782 0.909091 -0.181818
976 5.87782 1 -0.181818
977 5.87782 0.909091 -0.090909
978 5.87782 0.909091 0
979 5.87782 1 0
980 5.87782 0.909091 0.090909
981 5.87782 0.909091 0.181818
982 5.87782 1 0.181818
983 5.87782 0.909091 0.272727
984 5.87782 0.909091 0.363636
985 5.87782 1 0.363636
986 5.87782 0.909091 0.454545
987 5.87782 0.909091 0.545454
988 5.87782 1 0.545454
989 5.87782 0.909091 0.636364
990 5.87782 0.909094 0.727273
991 5.87782 1 0.727273
992 5.87782 0.913517 0.818219
993 5.87782 0.86647 0.910079
994 5.87782 1 0.909091
995 -5.20988 -1 1
996 -5.49677 -1 0.942324
997 -4.0815 -1 0.836517
998 -4.15507 -1 0.743699
999 -3.01346 -1 0.657115
1000 -3.08702 -1 0.562117
1001 -1.94539 -1 0.47363
1002 -2.01833 -1 0.380299
1003 -0.876699 -1 0.291812
1004 -0.949633 -1 0.198481
1005 0.191995 -1 0.109994
1006 0.119061 -1 0.0166627
1007 1.26069 -1 -0.0718244
1008 1.18775 -1 -0.165155
1009 2.32938 -1 -0.253642
1010 2.25645 -1 -0.346973
1011 3.39808 -1 -0.43546
1012 3.32162 -1 -0.532327
1013 4.46713 -1 -0.62057
1014 4.38851 -1 -0.714899
1015 -4.13324 -1 0.922236
1016 -3.67108 -1 0.909922
1017 -4.14119 -1 1
1018 -3.08981 -1 0.751213
1019 -2.60234 -1 0.728774
1020 -2.98988 -1 0.872154
1021 -3.13586 -1 0.870895
1022 -2.59552 -1 0.907356
1023 -3.0725 -1 1
1024 -2.02335 -1 0.56357
1025 -1.53695 -1 0.589752
1026 -2.01173 -1 0.653954
1027 -1.53408 -1 0.724399
1028 -1.93328 -1 0.83814
1029 -2.05346 -1 0.873943
1030 -1.48806 -1 0.860837
1031 -2.0038 -1 1
1032 -0.954655 -1 0.381752
1033 -0.468256 -1 0.407936
1034 -0.94305 -1 0.471961
1035 -0.467099 -1 0.540052
1036 -0.936474 -1 0.657744
1037 -0.467137 -1 0.728687
1038 -0.864591 -1 0.83814
1039 -0.984764 -1 0.873924
1040 -0.464343 -1 0.864833
1041 -0.935107 -1 1
1042 0.114039 -1 0.199934
1043 0.600438 -1 0.226118
1044 0.125644 -1 0.290143
1045 0.601595 -1 0.358234
1046 0.0850782 -1 0.491793
1047 0.597583 -1 0.540957
1048 0.13222 -1 0.657744
1049 0.603314 -1 0.725799
1050 0.204103 -1 0.83814
1051 0.084075 -1 0.874553
1052 0.649327 -1 0.860837
1053 0.133587 -1 1
1054 1.18273 -1 0.0181159
1055 1.66913 -1 0.0442999
1056 1.19434 -1 0.108325
1057 1.67029 -1 0.176416
1058 1.15377 -1 0.309974
1059 1.66628 -1 0.359138
1060 1.15034 -1 0.488726
1061 1.6703 -1 0.541453
1062 1.20091 -1 0.657744
1063 1.67025 -1 0.728687
1064 1.2728 -1 0.83814
1065 1.15262 -1 0.873924
1066 1.67304 -1 0.864833
1067 1.20228 -1 1
1068 2.25143 -1 -0.163702
1069 2.73783 -1 -0.137518
1070 2.26303 -1 -0.0734931
1071 2.73899 -1 -0.0054023
1072 2.22247 -1 0.128156
1073 2.73497 -1 0.17732
1074 2.21903 -1 0.306907
1075 2.739 -1 0.359635
1076 2.22247 -1 0.491793
1077 2.73497 -1 0.540957
1078 2.26961 -1 0.657744
1079 2.7407 -1 0.725799
1080 2.34149 -1 0.83814
1081 2.22146 -1 0.874553
1082 2.78672 -1 0.860837
1083 2.27097 -1 1
1084 3.32012 -1 -0.34552
1085 3.80652 -1 -0.319336
1086 3.33173 -1 -0.255311
1087 3.80768 -1 -0.18722
1088 3.29116 -1 -0.0536617
1089 3.80367 -1 -0.00449766
1090 3.28773 -1 0.125089
1091 3.80769 -1 0.177816
1092 3.29116 -1 0.309974
1093 3.80367 -1 0.359138
1094 3.28773 -1 0.488726
1095 3.80769 -1 0.541453
1096 3.3383 -1 0.657744
1097 3.80764 -1 0.728687
1098 3.41019 -1 0.83814
1099 3.29001 -1 0.873924
1100 3.81034 -1 0.864833
1101 3.33967 -1 1
1102 4.38883 -1 -0.52372
1103 4.8763 -1 -0.546565
1104 4.40478 -1 -0.43602
1105 4.87639 -1 -0.367634
1106 4.35018 -1 -0.235628
1107 4.87626 -1 -0.183
1108 4.35985 -1 -0.0536616
1109 4.87639 -1 -0.00399707
1110 4.35018 -1 0.128008
1111 4.87626 -1 0.180636
1112 4.35985 -1 0.309974
1113 4.87639 -1 0.361038
1114 4.35985 -1 0.491793
1115 4.87752 -1 0.591359
1116 4.40604 -1 0.657652
1117 4.83661 -1 0.726828
1118 4.33685 -1 0.872732
1119 4.68445 -1 0.898417
1120 4.45846 -1 1
1121 5.48028 -1 -0.703283
1122 5.87782 -1 -0.727273
1123 5.52029 -1 -0.609269
1124 5.87782 -1 -0.545454
1125 5.426 -1 -0.415159
1126 5.87782 -1 -0.363636
1127 5.426 -1 -0.233341
1128 5.87782 -1 -0.181818
1129 5.426 -1 -0.0515232
1130 5.87782 -1 0
1131 5.426 -1 0.130295
1132 5.87782 -1 0.181818
1133 5.47139 -1 0.296305
1134 5.87782 -1 0.363636
1135 5.52827 -1 0.475385
1136 5.51811 -1 0.571924
1137 5.87782 -1 0.545454
1138 5.58122 -1 0.664458
1139 5.34007 -1 0.722541
1140 5.87782 -1 0.727273
1141 5.32904 -1 0.821588
1142 5.37393 -1 0.905614
1143 5.87782 -1 0.909091
1144 -5.87782 -0.818182 -0.909091
1145 -5.87782 -0.909091 -1
1146 -5.87782 -0.909091 -0.909091
1147 -5.87782 -0.636364 -0.727273
1148 -5.87782 -0.727273 -0.818182
1149 -5.87782 -0.727273 -0.727273
1150 -5.87782 -0.454545 -0.545454
1151 -5.87782 -0.545454 -0.636364
1152 -5.87782 -0.545454 -0.545454
1153 -5.87782 -0.272727 -0.363636
1154 -5.87782 -0.363636 -0.454545
1155 -5.87782 -0.363636 -0.363636
1156 -5.87782 -0.090909 -0.181818
1157 -5.87782 -0.181818 -0.272727
1158 -5.87782 -0.181818 -0.181818
1159 -5.87782 0.090909 0
1160 -5.87782 0 -0.090909
1161 -5.87782 0 0
1162 -5.87782 0.272727 0.181818
1163 -5.87782 0.181818 0.090909
1164 -5.87782 0.181818 0.181818
1165 -5.87782 0.454545 0.363636
1166 -5.87782 0.363636 0.272727
1167 -5.87782 0.363636 0.363636
1168 -5.87782 0.636364 0.545454
1169 -5.87782 0.545454 0.454545
1170 -5.87782 0.545454 0.545454
1171 -5.87782 0.818182 0.727273
1172 -5.87782 0.727273 0.636364
1173 -5.87782 0.727273 0.727273
1174 -5.87782 -0.727273 -0.909091
1175 -5.87782 -0.636364 -0.909091
1176 -5.87782 -0.727273 -1
1177 -5.87782 -0.545454 -0.727273
1178 -5.87782 -0.454545 -0.727273
1179 -5.87782 -0.545454 -0.818182
1180 -5.87782 -0.545454 -0.909091
1181 -5.87782 -0.454545 -0.909091
1182 -5.87782 -0.545454 -1
1183 -5.87782 -0.363636 -0.545454
1184 -5.87782 -0.272727 -0.545454
1185 -5.87782 -0.363636 -0.636364
1186 -5.87782 -0.363636 -0.727273
1187 -5.87782 -0.272727 -0.727273
1188 -5.87782 -0.363636 -0.818182
1189 -5.87782 -0.363636 -0.909091
1190 -5.87782 -0.272727 -0.909091
1191 -5.87782 -0.363636 -1
1192 -5.87782 -0.181818 -0.363636
1193 -5.87782 -0.090909 -0.363636
1194 -5.87782 -0.181818 -0.454545
1195 -5.87782 -0.181818 -0.545454
1196 -5.87782 -0.090909 -0.545454
1197 -5.87782 -0.181818 -0.636364
1198 -5.87782 -0.181818 -0.727273
1199 -5.87782 -0.090909 -0.727273
1200 -5.87782 -0.181818 -0.818182
1201 -5.87782 -0.181818 -0.909091
1202 -5.87782 -0.090909 -0.909091
1203 -5.87782 -0.181818 -1
1204 -5.87782 0 -0.181818
1205 -5.87782 0.090909 -0.181818
1206 -5.87782 0 -0.272727
1207 -5.87782 0 -0.363636
1208 -5.87782 0.090909 -0.363636
1209 -5.87782 0 -0.454545
1210 -5.87782 0 -0.545454
1211 -5.87782 0.090909 -0.545454
1212 -5.87782 0 -0.636364
1213 -5.87782 0 -0.727273
1214 -5.87782 0.090909 -0.727273
1215 -5.87782 0 -0.818182
1216 -5.87782 0 -0.909091
1217 -5.87782 0.090909 -0.909091
1218 -5.87782 0 -1
1219 -5.87782 0.181818 0
1220 -5.87782 0.272727 0
1221 -5.87782 0.181818 -0.090909
1222 -5.87782 0.181818 -0.181818
1223 -5.87782 0.272727 -0.181818
1224 -5.87782 0.181818 -0.272727
1225 -5.87782 0.181818 -0.363636
1226 -5.87782 0.272727 -0.363636
1227 -5.87782 0.181818 -0.454545
1228 -5.87782 0.181818 -0.545454
1229 -5.87782 0.272727 -0.545454
1230 -5.87782 0.181818 -0.636364
1231 -5.87782 0.181818 -0.727273
1232 -5.87782 0.272727 -0.727273
1233 -5.87782 0.181818 -0.818182
1234 -5.87782 0.181818 -0.909091
1235 -5.87782 0.272727 -0.909091
1236 -5.87782 0.181818 -1
1237 -5.87782 0.363636 0.181818
1238 -5.87782 0.454545 0.181818
1239 -5.87782 0.363636 0.090909
1240 -5.87782 0.363636 0
1241 -5.87782 0.454545 0
1242 -5.87782 0.363636 -0.090909
1243 -5.87782 0.363636 -0.181818
1244 -5.87782 0.454545 -0.181818
1245 -5.87782 0.363636 -0.272727
1246 -5.87782 0.363636 -0.363636
1247 -5.87782 0.454545 -0.363636
1248 -5.87782 0.363636 -0.454545
1249 -5.87782 0.363636 -0.545454
1250 -5.87782 0.454545 -0.545454
1251 -5.87782 0.363636 -0.636364
1252 -5.87782 0.363636 -0.727273
1253 -5.87782 0.454545 -0.727273
1254 -5.87782 0.363636 -0.818182
1255 -5.87782 0.363636 -0.909091
1256 -5.87782 0.454545 -0.909091
1257 -5.87782 0.363636 -1
1258 -5.87782 0.545454 0.363636
1259 -5.87782 0.636364 0.363636
1260 -5.87782 0.545454 0.272727
1261 -5.87782 0.545454 0.181818
1262 -5.87782 0.636364 0.181818
1263 -5.87782 0.545454 0.090909
1264 -5.87782 0.545454 0
1265 -5.87782 0.636364 0
1266 -5.87782 0.545454 -0.090909
1267 -5.87782 0.545454 -0.181818
1268 -5.87782 0.636364 -0.181818
1269 -5.87782 0.545454 -0.272727
1270 -5.87782 0.545454 -0.363636
1271 -5.87782 0.636364 -0.363636
1272 -5.87782 0.545454 -0.454545
1273 -5.87782 0.545454 -0.545454
1274 -5.87782 0.636364 -0.545454
1275 -5.87782 0.545454 -0.636364
1276 -5.87782 0.545454 -0.727273
1277 -5.87782 0.636364 -0.727273
1278 -5.87782 0.545454 -0.818182
1279 -5.87782 0.545454 -0.909091
1280 -5.87782 0.636364 -0.909091
1281 -5.87782 0.545454 -1
1282 -5.87782 0.727273 0.545454
1283 -5.87782 0.818182 0.545454
1284 -5.87782 0.727273 0.454545
1285 -5.87782 0.727273 0.363636
1286 -5.87782 0.818182 0.363636
1287 -5.87782 0.727273 0.272727
1288 -5.87782 0.727273 0.181818
1289 -5.87782 0.818182 0.181818
1290 -5.87782 0.727273 0.090909
1291 -5.87782 0.727273 0
1292 -5.87782 0.818182 0
1293 -5.87782 0.727273 -0.090909
1294 -5.87782 0.727273 -0.181818
1295 -5.87782 0.818182 -0.181818
1296 -5.87782 0.727273 -0.272727
1297 -5.87782 0.727273 -0.363636
1298 -5.87782 0.818182 -0.363636
1299 -5.87782 0.727273 -0.454545
1300 -5.87782 0.727273 -0.545454
1301 -5.87782 0.818182 -0.545454
1302 -5.87782 0.727273 -0.636364
1303 -5.87782 0.727273 -0.727273
1304 -5.87782 0.818182 -0.727273
1305 -5.87782 0.727273 -0.818182
1306 -5.87782 0.730195 -0.909179
1307 -5.87782 0.772728 -1
1308 -5.87782 0.909091 0.727273
1309 -5.87782 1 0.727273
1310 -5.87782 0.909091 0.636364
1311 -5.87782 0.909091 0.545454
1312 -5.87782 1 0.545454
1313 -5.87782 0.909091 0.454545
1314 -5.87782 0.909091 0.363636
1315 -5.87782 1 0.363636
1316 -5.87782 0.909091 0.272727
1317 -5.87782 0.909091 0.181818
1318 -5.87782 1 0.181818
1319 -5.87782 0.909091 0.090909
1320 -5.87782 0.909091 0
1321 -5.87782 1 0
1322 -5.87782 0.909091 -0.090909
1323 -5.87782 0.909091 -0.181818
1324 -5.87782 1 -0.181818
1325 -5.87782 0.909091 -0.272727
1326 -5.87782 0.909091 -0.363636
1327 -5.87782 1 -0.363636
1328 -5.87782 0.911515 -0.456969
1329 -5.87782 0.905785 -0.54876
1330 -5.87782 1 -0.545454
1331 -5.87782 0.909091 -0.636364
1332 -5.87782 0.909168 -0.728746
1333 -5.87782 0.912936 -0.821923
1334 -5.87782 0.865614 -0.911502
1335 -5.35181 -0.757937 1
1336 -5.3102 -0.906501 1
1337 -4.2747 -0.633699 1
1338 -4.80911 -0.724382 1
1339 -4.2751 -0.725617 1
1340 -3.20601 -0.451942 1
1341 -3.74043 -0.542535 1
1342 -3.20608 -0.545454 1
1343 -2.13731 -0.270124 1
1344 -2.67174 -0.360717 1
1345 -2.13739 -0.363636 1
1346 -1.06862 -0.0883057 1
1347 -1.60304 -0.178899 1
1348 -1.06869 -0.181818 1
1349 7.47325e-05 0.0935123 1
1350 -0.534347 0.00291908 1
1351 1.33159e-11 3.20647e-12 1
1352 1.06877 0.27533 1
1353 0.534347 0.184737 1
1354 1.06869 0.181818 1
1355 2.13746 0.457148 1
1356 1.60304 0.366555 1
1357 2.13739 0.363636 1
1358 3.20616 0.638968 1
1359 2.67174 0.548374 1
1360 3.20608 0.545454 1
1361 4.27493 0.820189 1
1362 3.74032 0.732851 1
1363 4.27478 0.727292 1
1364 -5.3455 -0.642074 1
1365 -5.87782 -0.772728 1
1366 -4.26983 -0.547981 1
1367 -4.2747 -0.459368 1
1368 -4.81407 -0.542659 1
1369 -5.34353 -0.549535 1
1370 -5.34347 -0.458592 1
1371 -5.87782 -0.545454 1
1372 -3.20114 -0.366162 1
1373 -3.20601 -0.27755 1
1374 -3.74538 -0.360841 1
1375 -4.27478 -0.367683 1
1376 -4.27478 -0.276774 1
1377 -4.80912 -0.362777 1
1378 -5.34347 -0.367683 1
1379 -5.34347 -0.276774 1
1380 -5.87782 -0.363636 1
1381 -2.13244 -0.184344 1
1382 -2.13731 -0.095732 1
1383 -2.67668 -0.179023 1
1384 -3.20608 -0.185865 1
1385 -3.20608 -0.094956 1
1386 -3.74043 -0.180959 1
1387 -4.27478 -0.185865 1
1388 -4.27478 -0.094956 1
1389 -4.80912 -0.180959 1
1390 -5.34347 -0.185865 1
1391 -5.34347 -0.094956 1
1392 -5.87782 -0.181818 1
1393 -1.06375 -0.00252618 1
1394 -1.06862 0.086086 1
1395 -1.60799 0.00279535 1
1396 -2.13739 -0.00404698 1
1397 -2.13739 0.086862 1
1398 -2.67174 0.000858876 1
1399 -3.20608 -0.00404698 1
1400 -3.20608 0.086862 1
1401 -3.74043 0.000858876 1
1402 -4.27478 -0.00404697 1
1403 -4.27478 0.086862 1
1404 -4.80912 0.000858876 1
1405 -5.34347 -0.00404698 1
1406 -5.34347 0.086862 1
1407 -5.87782 0 1
1408 0.00494602 0.179292 1
1409 7.4733e-05 0.267904 1
1410 -0.539293 0.184613 1
1411 -1.06869 0.177771 1
1412 -1.06869 0.26868 1
1413 -1.60304 0.182677 1
1414 -2.13739 0.177771 1
1415 -2.13739 0.26868 1
1416 -2.67174 0.182677 1
1417 -3.20608 0.177771 1
1418 -3.20608 0.26868 1
1419 -3.74043 0.182677 1
1420 -4.27478 0.177771 1
1421 -4.27478 0.26868 1
1422 -4.80912 0.182677 1
1423 -5.34347 0.177771 1
1424 -5.34347 0.26868 1
1425 -5.87782 0.181818 1
1426 1.07364 0.36111 1
1427 1.06877 0.449722 1
1428 0.529401 0.366431 1
1429 -5.84559e-11 0.359589 1
1430 -8.58539e-10 0.450498 1
1431 -0.534347 0.364495 1
1432 -1.06869 0.359589 1
1433 -1.06869 0.450498 1
1434 -1.60304 0.364495 1
1435 -2.13739 0.359589 1
1436 -2.13739 0.450498 1
1437 -2.67174 0.364495 1
1438 -3.20608 0.359589 1
1439 -3.20608 0.450498 1
1440 -3.74043 0.364495 1
1441 -4.27478 0.359589 1
1442 -4.27478 0.450498 1
1443 -4.80912 0.364495 1
1444 -5.34347 0.359589 1
1445 -5.34347 0.450498 1
1446 -5.87782 0.363636 1
1447 2.14233 0.542928 1
1448 2.13746 0.631541 1
1449 1.5981 0.54825 1
1450 1.06869 0.541408 1
1451 1.06869 0.632317 1
1452 0.534347 0.546313 1
1453 -5.8456e-11 0.541408 1
1454 -8.58538e-10 0.632317 1
1455 -0.534347 0.546313 1
1456 -1.06869 0.541408 1
1457 -1.06869 0.632317 1
1458 -1.60304 0.546313 1
1459 -2.13739 0.541408 1
1460 -2.13739 0.632317 1
1461 -2.67174 0.546313 1
1462 -3.20608 0.541408 1
1463 -3.20608 0.632317 1
1464 -3.74043 0.546313 1
1465 -4.27478 0.541408 1
1466 -4.27478 0.632317 1
1467 -4.80912 0.546313 1
1468 -5.34347 0.541428 1
1469 -5.34307 0.633204 1
1470 -5.87782 0.545454 1
1471 3.21103 0.724751 1
1472 3.20875 0.817307 1
1473 2.66679 0.730074 1
1474 2.13739 0.72323 1
1475 2.13999 0.81798 1
1476 1.60304 0.728137 1
1477 1.06869 0.72323 1
1478 1.0713 0.81798 1
1479 0.534347 0.728137 1
1480 -5.84196e-11 0.72323 1
1481 0.00260323 0.81798 1
1482 -0.534347 0.728137 1
1483 -1.06869 0.72323 1
1484 -1.06609 0.81798 1
1485 -1.60304 0.728137 1
1486 -2.13739 0.72323 1
1487 -2.13478 0.81798 1
1488 -2.67174 0.728137 1
1489 -3.20608 0.72323 1
1490 -3.20348 0.81798 1
1491 -3.74043 0.728137 1
1492 -4.27478 0.72323 1
1493 -4.27478 0.815739 1
1494 -4.80825 0.730665 1
1495 -5.33467 0.735084 1
1496 -5.45069 0.812539 1
1497 -5.87782 0.727273 1
1498 4.27493 0.909594 1
1499 4.27478 1 1
1500 3.20195 0.913844 1
1501 3.13929 1 1
1502 2.67174 0.911594 1
1503 2.13326 0.913844 1
1504 2.07059 1 1
1505 1.60304 0.911594 1
1506 1.06456 0.913844 1
1507 1.0019 1 1
1508 0.534347 0.911594 1
1509 -0.00412904 0.913844 1
1510 -0.0667934 1 1
1511 -0.534347 0.911594 1
1512 -1.07282 0.913844 1
1513 -1.13549 1 1
1514 -1.60304 0.911594 1
1515 -2.14152 0.913844 1
1516 -2.20418 1 1
1517 -2.67174 0.911594 1
1518 -3.21021 0.913844 1
1519 -3.27288 1 1
1520 -3.74043 0.911594 1
1521 -4.27478 0.912971 1
1522 -4.27478 1 1
1523 -4.8178 0.912591 1
1524 -5.4624 0.904953 1
1525 4.07944 1 0.842626
1526 4.15078 1 0.745351
1527 3.01377 1 0.656214
1528 3.08701 1 0.562329
1529 1.94539 1 0.47363
1530 2.01833 1 0.380299
1531 0.876699 1 0.291812
1532 0.949633 1 0.198481
1533 -0.191995 1 0.109994
1534 -0.119061 1 0.0166627
1535 -1.26069 1 -0.0718244
1536 -1.18775 1 -0.165155
1537 -2.32938 1 -0.253642
1538 -2.25645 1 -0.346973
1539 -3.39808 1 -0.43546
1540 -3.32162 1 -0.532327
1541 -4.46713 1 -0.62057
1542 -4.38851 1 -0.714899
1543 4.28616 1 0.914248
1544 3.69268 1 0.90898
1545 3.07587 1 0.759152
1546 2.96801 1 0.841964
1547 3.20425 1 0.904535
1548 2.66325 1 0.898396
1549 2.01855 1 0.564615
1550 1.53353 1 0.547123
1551 1.94361 1 0.655181
1552 2.01954 1 0.756829
1553 1.52397 1 0.7253
1554 1.90237 1 0.838677
1555 2.13661 1 0.905295
1556 1.59481 1 0.899773
1557 0.954655 1 0.381752
1558 0.468256 1 0.407936
1559 0.942991 1 0.471965
1560 0.467097 1 0.541451
1561 0.876835 1 0.65689
1562 0.950709 1 0.756928
1563 0.470348 1 0.774649
1564 0.833673 1 0.838681
1565 1.06791 1 0.905295
1566 0.52585 1 0.898398
1567 -0.114039 1 0.199934
1568 -0.600438 1 0.226118
1569 -0.125644 1 0.290143
1570 -0.601595 1 0.358234
1571 -0.132269 1 0.475728
1572 -0.601704 1 0.54706
1573 -0.191859 1 0.65689
1574 -0.117985 1 0.756928
1575 -0.605945 1 0.681652
1576 -0.235021 1 0.838681
1577 -0.000782475 1 0.905295
1578 -0.542577 1 0.899773
1579 -1.18273 1 0.0181159
1580 -1.66913 1 0.0442999
1581 -1.19434 1 0.108325
1582 -1.67029 1 0.176416
1583 -1.15377 1 0.309974
1584 -1.66628 1 0.359138
1585 -1.20096 1 0.475728
1586 -1.6703 1 0.542852
1587 -1.26055 1 0.65689
1588 -1.18668 1 0.756928
1589 -1.66704 1 0.774649
1590 -1.30371 1 0.838681
1591 -1.06948 1 0.905295
1592 -1.61154 1 0.898398
1593 -2.25143 1 -0.163702
1594 -2.73783 1 -0.137518
1595 -2.26303 1 -0.0734931
1596 -2.73899 1 -0.0054023
1597 -2.22247 1 0.128156
1598 -2.73497 1 0.17732
1599 -2.21903 1 0.306907
1600 -2.739 1 0.359635
1601 -2.26966 1 0.475728
1602 -2.73909 1 0.54706
1603 -2.32925 1 0.65689
1604 -2.25537 1 0.756928
1605 -2.74333 1 0.681652
1606 -2.37241 1 0.838681
1607 -2.13817 1 0.905295
1608 -2.67997 1 0.899773
1609 -3.32012 1 -0.34552
1610 -3.80652 1 -0.319336
1611 -3.33173 1 -0.255311
1612 -3.80768 1 -0.18722
1613 -3.29116 1 -0.0536617
1614 -3.80367 1 -0.00449766
1615 -3.28773 1 0.125089
1616 -3.80769 1 0.177816
1617 -3.29116 1 0.309974
1618 -3.80367 1 0.359138
1619 -3.33835 1 0.475728
1620 -3.80769 1 0.542852
1621 -3.39794 1 0.65689
1622 -3.32407 1 0.756928
1623 -3.80443 1 0.774649
1624 -3.4411 1 0.838681
1625 -3.20687 1 0.905295
1626 -3.74893 1 0.898398
1627 -4.38883 1 -0.52372
1628 -4.8763 1 -0.546565
1629 -4.40478 1 -0.43602
1630 -4.87639 1 -0.367634
1631 -4.35018 1 -0.235628
1632 -4.87626 1 -0.183
1633 -4.35985 1 -0.0536616
1634 -4.87639 1 -0.00399707
1635 -4.35018 1 0.128008
1636 -4.87626 1 0.180636
1637 -4.35985 1 0.309974
1638 -4.87639 1 0.361038
1639 -4.40705 1 0.475728
1640 -4.8729 1 0.591433
1641 -4.46537 1 0.660679
1642 -4.38702 1 0.757512
1643 -4.80295 1 0.724431
1644 -4.51621 1 0.835694
1645 -4.27295 1 0.902935
1646 -5.48028 1 -0.703283
1647 -5.5148 1 -0.607951
1648 -5.426 1 -0.415159
1649 -5.426 1 -0.233341
1650 -5.426 1 -0.0515232
1651 -5.426 1 0.130295
1652 -5.47139 1 0.296305
1653 -5.52827 1 0.475385
1654 -5.51811 1 0.571924
1655 -5.58122 1 0.664458
1656 -5.33991 1 0.722486
1657 -5.32991 1 0.820131
1658 -5.33347 1 0.92083
1659 -5.51709 -0.872855 -1
1660 -5.34246 -0.724905 -1
1661 -5.32853 -0.817423 -1
1662 -5.34347 -0.541462 -1
1663 -5.34344 -0.632943 -1
1664 -5.34347 -0.359589 -1
1665 -5.34347 -0.450498 -1
1666 -5.34347 -0.177771 -1
1667 -5.34347 -0.26868 -1
1668 -5.34347 0.00404698 -1
1669 -5.34347 -0.086862 -1
1670 -5.34347 0.185865 -1
1671 -5.34347 0.094956 -1
1672 -5.34347 0.367683 -1
1673 -5.34347 0.276774 -1
1674 -5.34353 0.549535 -1
1675 -5.34347 0.458592 -1
1676 -5.3455 0.642074 -1
1677 -4.82144 -0.910125 -1
1678 -4.27478 -0.90763 -1
1679 -4.27478 -1 -1
1680 -4.80913 -0.72616 -1
1681 -4.27478 -0.72323 -1
1682 -4.27478 -0.814328 -1
1683 -3.74043 -0.910955 -1
1684 -3.20546 -0.912403 -1
1685 -3.27288 -1 -1
